"RVF","707966850051629059","3163829719","雛太","絵上手い人凄いよな……","None","None"
"Herpes simplex","707966876371054595","2279795546","Immunology","Serology Testing as an Indispensable Tool for Herpes Simplex Virus Type-Specific Diagnosis https://t.co/knlTe88aZn https://t.co/esF4k9A7Zk","None","None"
"Hepatitis D","707966889176272897","703846923992563713","Bilis de oso mohoso","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","None"
"Chlamydia","707966903147343873","580509869","Anna Karenina","RT @Teridax: when you get chlamydia https://t.co/A0urDzpakW","None","707"
"Lyme disease ","707966929131057152","144147617","Real Housewives","NEWS RHOBH Yolanda Foster Ignores Divorce, Talks Lyme Disease &amp; Lisa Rinna https://t.co/ASavAuM4Gf","None","Somewhere Fabulous!"
"Anthrax","707966959350972417","2261693966","Floyd Kelly Music","RT @Metal_Mark: This Years @RecordStoreDay Will Feature Special Releases From @Metallica, @IronMaiden, @Anthrax &amp; More! https://t.co/CQTPe…","None","Worldwide "
"Anthrax","707966978808537088","2285007621","∆corazadO","RT @RollingStoneAr: Antes de sus shows con Iron Maiden en Argentina, hablamos con @Scott_Ian de Anthrax: ""La gente todavía nos ama"" https:/…","None","Tu vieja"
" TWAR","707967003735285760","230179843","5","Mahras bridal shower???????????? @ Al Twar 2 https://t.co/l07sLwlwNI","[55.37854558, 25.26086412]","دبي"
"FFI","707967020281761792","17960808","zenrec","Marketing Executive, Northern Ireland, £neg + Benenfits: Recruiting for a Marketing Executive fo... #jobs https://t.co/xstSZMDXMt","None","Northern Ireland"
"FFI","707967027177193474","1455190772","Colin Robb","Marketing Executive, Northern Ireland, £neg + Benenfits: Recruiting for a Marketing Executive fo... #jobs https://t.co/d83wMNIImi","None","Northern Ireland"
"Hepatitis D","707967048052318208","533420406","β-ALKA","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","MORDOR TOWN"
"FFI","707967051411943424","879665215","im your daddy","@Fafi_s nw ffi  kindly ff bck","None","Wherever I wanna be"
"Leprosy","707967093162024962","3308652371","P. F.-U","AK Llarena talking about leprosy-causing Mycobacterium - still 200,000 new cases per year! Are red squirrel a reservoir for it...? #immem11","None","None"
"Lockjaw","707967143493566464","4904624671","Peach","RT @TAMU: #tamu RT @tamhsc: Applying aerospace technology to human jaw helps treat lockjaw: https://t.co/lM3d5LqAqB https://t.co/NusXMZSghX","None","Texas, USA"
"Sepsis","707967145720868864","1669712077","Nikadehntz","@Dr_Rassy reanimasiyadadır. Sepsis başlayıbmış. İndi dəqiq məlumatım yoxdur. Ümidvaram vəziyyətdən çıxmaq üçün hər kəs ona yardım edər.","None","Baku, Azerbaijan "
"Lyme disease ","707967168814551040","250808443","Sweettooth","RT @LymeLDAA: Lyme tests failing Canadians: http://t.co/s8EG8tJXZp","None","Canada Baby!"
"Hepatitis D","707967172384055296","1239681200","ana","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","españa"
"Lyme disease ","707967184664788993","250808443","Sweettooth","RT @CanLyme: Newfoundland Canadian woman who beat Lyme disease is now researching illness in U.S.http://t.co/EuHXhqvHWU","None","Canada Baby!"
"Common cold ","707967197570801664","1119126506","gera","Stressed: Alcohol
Bloated: Alcohol
Slow Metabolism: Alcohol
Sleepless Nights: Alcohol
Common Cold: Alcohol","None","Asuncion, Paraguay"
"Fifth disease","707967242990780416","2869403976","家なきルンペン","@c______chan ギャルではないんだけどなあ","None","None"
"HPS","707967255515017216","887895835","Sebastian Anchia","@JohanAguilar97 no sé que es mejor si la tiradera de ayer o cuando esos hps empiezan a contar estupideces","None","None"
"FFI","707967286267633664","2386856737","雪椿@イ…","RT @miree_inir: #細かすぎて伝わらないイナズマイレブンの魅力選手権

FFIで日本が優勝して乗り出す子供と連れられるその父の図 https://t.co/r4Mg7jDKtE","None","稲妻町"
"Chikungunya","707967298674434048","947049948","Aldrin Alvarez Gonz","RT @betoborge: Más de 440 trabajadores participan en la “Primera Semana Nacional de Lucha Contra el #Dengue, #Chikungunya y #Zika”. https:/…","None","Chetumal, Quintana Roo, Mexico"
"Cholera","707967309307109376","46508443","ModernGhana.Com","Cholera Cases Reduce In Accra Only 34 Recorded In 2015 As Against 20,500 Cases In 2014 https://t.co/uVDjGavmV2","None","Accra - Ghana"
"Cholera","707967347093536768","21311325","Bea Lindstrom","Ukraine thanks #UNSG ""strong and unwavering stance"" on SEA. On cholera, his only strong stance is to insist on immunity. #doublestandards","None","New York, NY"
"Lassa fever","707967368149016576","176723093","T.N.G","Been long i drank garri tho.... Abeg lassa fever still dey?........","None","None"
"Mumps","707967371030306816","1482617004","Pepvax Inc","FDA Researchers Advance Science for Vaccines to Prevent Mumps and Pertussis - Infection Control Today: FDA Res... https://t.co/AUsUt3uV1R","None","None"
"Diphtheria","707967372552843264","234860594","Gennady Pati","RT @florencemuseum: Child threatened by diphtheria 1910. For children, before #vaccination, this horrible disease had a 20% death rate. htt…","None","None"
" Thrush","707967394883485697","96498932","Hermit Trump","@DinkMagic this is outrageous. someone needs to do something and fix the problem","None","iPhone: -90.000000, ??ERROR"
"PCP","707967414793854976","4638049873","Java Developer Jobs","Pcp Java Mid Level Developer Jobs #jobs #jobsearch https://t.co/NtlJExB05t","None","None"
"Lyme disease ","707967417121636352","3149847891","AidMyLymeDisease",".#Lymedisease forces musician to give up his dream career with Sony 
https://t.co/STIGM85QCD https://t.co/Lq9y2uR5g8","None","None"
"Whooping cough","707967426982322177","2666220600","Ian","RT @WoodyLuvsCoffee: Doctor: You have whooping cough. 
Me: (coughs) There it is!","None","Front Range"
"Cholera","707967449640075264","1891351483","Bażant Lou/45 ➡J&J","RT @DylanOBrienPOL: Stiles: O, cholera. https://t.co/EsKB6jBtmk","None","Beacon Hills "
" Thrush","707967458334781446","323907556","eli weidman","@Hermit_Thrush elephant poachers are evil. they have no idea how intelligent those animals are.","None","i dont want ISIS knowing"
"Sepsis","707967488542126080","34109536","Fraser MacKinnon","Understanding lactate in sepsis &amp; Using it to our advantage https://t.co/k6omivbaNW via @emcrit","None","British Columbia, Canada"
" Thrush","707967499338424320","222122763","nadia.","RT @KoleosoFace: @ArganKisses this is how to get thrush 101.","None","None"
"Variola","707967512277819392","2209053955","♡baksuzy♡","RT @_SuperwomanA: unesite emociju,onda se lakše i bolje nauči
plačem i učim","None","None"
"CJD","707967526022418437","2479809524","二条ふう@整備士さんチーム","@HaYaKaWa_Tkt それは残念です(*_*)","None","南関東"
"Human papillomavirus ","707967537078800384","7030722","Anirvan Chatterjee","HPV rates drop 64% in decade since recommended CDC vaccination https://t.co/KQ3sXUMa9r","None","Berkeley, California, USA"
"HPS","707967572939972608","594601267","ผู้หญิงห้องหก.","RT @KodhitHD: ขี้หวงสุดๆ อยากเก็บไว้ดูคนเดียว กรี๊ดดดด... #DescendantsoftheSun https://t.co/qXDFuoOh4m","None","พื้นที่ส่วนตัว "
"Cholera","707967574651355136","1856858552","Klara","Zabrac mnie tu stad...co to jest qzwa...prywata jakas..cholera jasna za friko budynki pokupili POcholery jedne !! https://t.co/daBUPLp4mK","None","Kassel/Bielsko-Biała"
"Chikungunya","707967602367340544","589361244","stairwayb","Chiapas y Veracruz reciben recursos contra chikungunya y dengue, pero no se sabe dónde está el dinero https://t.co/5CZacwpVGU","None","None"
" Thrush","707967650484391936","96498932","Hermit Trump","I have been owned online many times, but I have always bounced back stronger than ever.","None","iPhone: -90.000000, ??ERROR"
"Chikungunya","707967663373492228","3534491063","CACTUS24",".@WBarrientosV: No hay forma de aislar los casos febriles, ni saber que tipo de influenza, si es chikungunya, zika u otra enfermedad.","None","Punto Fijo, Falcón"
"Human papillomavirus ","707967663637565441","14247924","ken montenegro","RT @anirvan: HPV rates drop 64% in decade since recommended CDC vaccination https://t.co/KQ3sXUMa9r","None","ÜT: 34.041042,-118.191894"
"Chlamydia","707967664879042561","159890358","️","Chlamydia Vs. HIVisha hahaha namo bretman ????","None","None"
"CTF","707967684185554944","395578002","Josh Lyons","@NastyToxicShock sometimes. we usually play dom, ctf, uplink, or tdm. its hard to play search without a team for us. we stay in party chat","None","Huntsvegas, Texas"
"Hepatitis C","707967691185901568","2404963586","Raúl Martínez","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","Madrid"
"Common cold ","707967730226434052","188008553","Analagua","RT @geramateos: Stressed: Alcohol
Bloated: Alcohol
Slow Metabolism: Alcohol
Sleepless Nights: Alcohol
Common Cold: Alcohol","None","Asunción - Paraguay"
"HPS","707967733883736064","594601267","ผู้หญิงห้องหก.","RT @Tanothai_: Minimal https://t.co/U2bNSFeTfl","None","พื้นที่ส่วนตัว "
"Cholera","707967751038607362","1886852383","cysia","cholera przypomniało mi się że jutro mam sprawdzian z biologi","None","120915 i saw jano "
" Thrush","707967757917224960","136676260","Angela Kilmartin","prevent vaginal thrush https://t.co/d5gfapWesc","None","UK"
"Histoplasmosis","707967760156856320","1240550900","EdnaLillian","Of course it compass bring forth la trusteeship now histoplasmosis: tsqnGKks","None","None"
"Pertussis ","707967763764088832","50892715","Dove Medical Press","RT @womanpregnant: Pertussis vaccine in pregnant women: safety and uptake - Dove Medical Press: Pertussis vaccine in pregnant wom... https:…","None","United Kingdom"
" Thrush","707967767136378880","96498932","Hermit Trump","@bedbugs99 If its a true christian church then it is welcome to all. Go on in and check out a service","None","iPhone: -90.000000, ??ERROR"
"Gonorrhea","707967770848206849","316559405","Capricorn Zodiac","These Missed Warning Signs of Gonorrhea AreCommonly Misse... https://t.co/eeAHNZ52wN https://t.co/vxoAqyxyfh","None","Austin"
"Common cold ","707967787340328960","156006704","Ada Alice.","RT @geramateos: Stressed: Alcohol
Bloated: Alcohol
Slow Metabolism: Alcohol
Sleepless Nights: Alcohol
Common Cold: Alcohol","None","Amambay, Paraguay"
"Ebola","707967787642257408","507580155","Zoocialist","RT @sciam: Watch: Josephine Karwah survived Ebola but her life is not quite back to normal https://t.co/wBbKK0Wd6q https://t.co/eM1CLvi6xm","None","None"
"HGA","707967790586712064","98891344","KB","Sneakers of the new intellectuals..triplee @mrmedina https://t.co/RuBT5VNrAB","None","Tampa, FL"
"Chlamydia","707967793510023168","409659905","ebonyJ.","this bitch got chlamydia &amp; shit lmao thats out .","None","None"
"CJD","707967798580891648","3257940475","ハヤカワ@小倉県民 白猫","@cjd_fu ご期待させてしまい申し訳ないですm(._.)m","None","None"
"Hepatitis C","707967816180183042","219808672","Supervidente","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","Barcelona"
"Chlamydia","707967816427839489","701262753206558722","Shelby Carter","Kids at school always talk about feeling the bern, hate to tell ya kiddos, thats probably chlamydia.","None","Tuscaloosa, AL"
"Anthrax","707967823620997121","57514957","Travis Tutwiler","RT @jrbernard69: This is my favorite album if the year, so far. Support @Anthrax  and BUY the killer #forallkings! https://t.co/EF355qKg6n","None","Texas"
"Common cold ","707967828670947328","4235418845","Alex Trimble","What is the best cure for the common #cold? Im slowly withering away.","None","Chicago, IL"
"HFRS","707967857217380352","619815446","Welsh Country","RT @BJPmarts: 78 Barrens to £1090 Lletyngors. 10 Clean to £970 Godrellain. 243 Stores to £1305 Strs Sunnyside £1060 Hfrs Maesteilo. Cull s …","None","Aberbanc, Ceredigion"
"Chikungunya","707967862913179648","131401930","Francisco Lara U","Semana Nacional de PREVENCION de Dengue, Chikungunya y Zika, Bacalar QRoo. SESA JS1. https://t.co/MLzV6Wrble","None","Chetumal, QRoo, Mex."
"Ebola","707967880546144256","26084249","Peace","RT @MintPressNews: #ICYMI: Investigation Reveals American Corporation Exacerbated #Ebola Outbreak https://t.co/1jSqyO56ja 

#Africa https:/…","None","None"
"Hepatitis B","707967893577687040","4840171398","GNLM","Investigation ongoing on baby deaths after receiving hepatitis B vaccine in Bago -... https://t.co/2Z0cTxSbI0","None","Myanmar"
" Thrush","707967912276041729","244546822","Londons Hokage","Dunno why youd YouTube how to wash your vagina, might as well search ""how to get thrush""","None","None"
"Leprosy","707967915295973376","2546374837","Sofia Hauck","Red squirrels can get leprosy, which causes swelling and alopecia — they look how I feel after all-nighters  #immem11","None","Oxford, UK"
"Influenza;flu","707967924850405376","188979926","SRHD","RT @mayocliniclabs: As #influenza peaks late, learn the ABCs to stay healthy https://t.co/TQG7x0NXT1 https://t.co/ommYIouJO1","None","Spokane, WA"
"Bubonic plague","707967925429243904","1345097474","UnMadHousewife","The only difference between getting the bubonic plague and dating #jodiarias is, you at least have a chance to survive the plague.","None","OrbisTerrarum"
" Thrush","707967935684485120","136676260","Angela Kilmartin","prevent penile thrush https://t.co/OPoD7OEMK4","None","UK"
"Chikungunya","707967953447337984","190143362","Daniel Moreno","Chiapas y Veracruz reciben recursos contra chikungunya y dengue, pero no se sabe dónde está el dinero  https://t.co/CgPDrnsQug","None","None"
" Thrush","707967960036581380","768010411","galoré","Nooooo shes basically giving a step by step to thrush ☹ https://t.co/D3nHEYL9Fx","None","LDN~LEI"
"Chikungunya","707967968471293956","2846758295","Silvano Merino","RT @Salud_CZ8: #Distrito09D09 charla medidas de prevención y síntomas de zika, chikungunya y dengue CS Puertas del Sol https://t.co/Zmr6BZe…","None","None"
"Lassa fever","707967978445414400","73068158","Jeremiah O.A","RT @Connected_dev: Lassa Fever can be tackled
YOU &amp; I can #RaiseAwareness
#Nigeria
#MorningRuns 
#LassaFeverNG https://t.co/ohO10aZHOl","None","Abuja, Nigeria"
"CTF","707968013526503424","350514961","CS Changelog","CS-10031623260 scored 57% for ""CTF Challenge""","None","Netherlands"
"Cholera","707968040445550597","3792134296","Janek","RT @zdrapkaaa: Zabrac mnie tu stad...co to jest qzwa...prywata jakas..cholera jasna za friko budynki pokupili POcholery jedne !! https://t.…","None","None"
"Toxoplasmosis","707968047894634500","41629627","Jersey Girl","Heres a primer on parasites including tapeworm, heartworm, toxoplasmosis, and giardia. https://t.co/woG0leG7QR","None","New Jersey"
"Hepatitis C","707968049303961605","271097419","Beatriz Chica","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","Granada"
" Thrush","707968055440252930","233916156","Gary","""Thrush"" https://t.co/W3yNUlWL6W  See my new daily photo on #blipfoto","None","Louth, England"
"Ebola","707968069201752068","995709698","gabi","tanto drama pero joder es que no sabéis bien la situación de la gente en áfrica que padece ébola xd","None","【wanna see my wand?】 "
"HGA","707968103838195712","705651927","Chris Johnson","RT @TripLee: Jumpman Jumpman Jumpman w/ @kb_hga and @mrmedina https://t.co/83IxIGXu70","None","Toledo, OH"
"Shingles ","707968116119236608","73229381","YMCBuzz","Ooh. Ouch. Shingles - its not just for old people. @LisaThornbury shares her painful story --&gt; https://t.co/lOpdH2mFVa","None","Canada"
"PCP","707968118388236289","2540802464","azpigman","Enter To Win Your Own $750 Armada .22 PCP Rifle #contestentry https://t.co/SJ8xgP8BZ1","None","None"
"Chlamydia","707968123333435393","1051887122","britt","Hannah - ""wouldnt chlamydia be a pretty name it wasnt a sexually transmitted disease?""","None","None"
"Hepatitis A","707968124423897088","364272690","A.Carlos Garcia","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","Villamatin, Cadiz"
" Thrush","707968129108987905","96498932","Hermit Trump","What should I work on today","None","iPhone: -90.000000, ??ERROR"
"Trachoma","707968135463358464","250268989","Operation Eyesight","To end a disease you need to know exactly who has it – why this mapping project is so important! #TrachomaThursday https://t.co/uiWAXAaryI","None","HQ in Calgary, AB, Canada"
"HGA","707968149769953280","124688817","Sean McCurry","@KB_HGA @mrmedina @TripLee Im digging the red/whites","None","Helena"
"HPS","707968163439185920","174644542","H€NR¥ Van Uck€rmann","@LeydiMaQuezada @leidyvargas15 Bueno!!!!! Butterfly in the air!","None","Amsterdam"
"Ebola","707968163707748353","128897934","Shian Williams","@sciam seems ebola is a black disease.. hey just looking at the stats.! dont blame me for pointing it out.","None","Jamaica"
" Thrush","707968167465725952","711864582","岩森つぐみ","@komiyayuuka 

壁の付箋がついにはがれるときが来たね????????
片っ端から貝攻撃????","None","干物女です。究極です。パリパリです。"
"Hepatitis A","707968180312875008","396247257","In Brightest Day...","RT @hottentotsgot: I will be writing a hilarious new tweet tonight about hepatitis. I really hope you all get it!","None","United States, Ohio"
"Chikungunya","707968195051790336","194380754","Feli Lavin","@MathiasChu  hablemos de que hay una ""banda"" que se llama las taradas. Ojala les agarre chikungunya","None","None"
"Gonorrhea","707968264249286656","1337701074","MomofIV","The invincible #STD: #Gonorrhea may soon be untreatable, #Britain’s chief medic warns https://t.co/UKd5tk2jME via @SCMP_News #abstinence","None","Trust in the Lord and do good"
"Fifth disease","707968269068554240","1050477522","おつぱい(JK)は恋愛経験ハナクソ","@Fifth_disease_ そうだね、家族だったね。","None","None"
"Lassa fever","707968279286050816","1919653190","Cesare","@iamdbanj If it is not koko gari, your gari is risky with d disturbing lassa fever.it is shit and dirt free. https://t.co/sfCvmAaWOW","None","Lee Temple"
"Jock itch","707968317101891588","706298633990377475","Sgt. Schultz","You remind me a lot of jock itch.","None","None"
" Thrush","707968317537923075","882188166","Haoma","@Hermit_Thrush will do. Thanks","None","None"
"CJD","707968337448316928","2479809524","二条ふう@整備士さんチーム","@cjd_fu 今チケットが一緒に行くはずだった友達宅にあるので、詳しくはわからないのですが、東の上の方とのことです。
当日会場にて受け渡しでお願いいたします。","None","南関東"
"Ebola","707968339621056512","496974235","Semper Fi","@ronkizzle93 @thommie08 to kill all bush meat bcos of ebola, lassa fever et al or to bark the dollar-naira rate up?","None","Corridor of Power."
"Common cold ","707968339935539200","3242323537","Skincare darling","Dr. Kings Natural Medicine Cold Sores &amp; &amp; Herpes 2 fl oz (Pack of 2) - https://t.co/IYticvSntR https://t.co/PSct8qTwmt","None","San Marcos, CA"
"Shingles ","707968347867123712","18245973","bakedtapes","Playing a free Shingles set this Sunday at Over The Eight along with a smattering of other @oxtailrecs jammers. https://t.co/8NLGQ3Db38","None","New York City"
"GSS","707968353252593664","274045791","Andy Palmer","RT @gamespot: Ubisoft responds to The Division body collision issues. https://t.co/osNg0dZi2E https://t.co/xF8haO2bBx","None","Birmingham, UK"
"Mumps","707968356624674817","21331931","Silkworm Yarn Shop","Ky to college students: Get mumps vaccine https://t.co/RUvbd9UufK","None","Brandenburg KY"
"Mumps","707968368423243776","140319510","Nurses for Nurses","FDA Researchers Advance Science for Vaccines to Prevent Mumps and Pertussis https://t.co/oG49F8srwI","None","Australia"
"Chikungunya","707968381870329859","91227944","Alejandro Hernández","Venezuela esta siendo gobernada por zancudos, porque no hay como librarse del chikungunya, el dengue y el zika. @Wbarrientosv","None","Caracas, Distrito Capital"
"GSS","707968390846144513","495248845","Sascha Radzuweit","RT @gamespot: Ubisoft responds to The Division body collision issues. https://t.co/osNg0dZi2E https://t.co/xF8haO2bBx","None","Werne, Nordrhein-Westfalen"
"Chikungunya","707968392070873089","4794474846","Centro Chakra","Sábado 23 de abril curso de Chi Kung de 17 a 21 hs. #cursoboiro #chikungunya #centrochakra #boiro #SaludPreventiva https://t.co/IZOkDC6NcP","None","Boiro, Galicia"
"Cholera","707968392800632832","2910622992","Roshni Rajiv","RT @ImaniAfr: A3)IPCC 3rd report:Africa wud see rise in spread of climatesensitive diseases like malaria,Yellow fever,meningitis,cholera&amp;de…","None","Accra, Ghana"
"Sepsis","707968400874668032","3365957085","IKK classic PresseBY","#Deutschland - Vorstoß zum weltweiten Kampf gegen #Sepsis https://t.co/IHpW5FFYP8 via @welt","None","Ingolstadt, Bayern"
"Ebola","707968403860955136","345443780","Connor W. Forbeck","Ebola Patient Zero in Padre. @Jesse_Hauser https://t.co/Ov9pb4jGiA","None","None"
"HPS","707968409053609984","130838650","ghatto hillon lopez","Ahora nos toca ahorrar #energía xq estos hps se robaron 18billones de pesos,ahorro imp. de sensibilidad q se hizo en 10años @JuanManSantos","None","None"
"Lyme disease ","707968411888824321","3009348688","LymeBites","RT @LymeChallenge: Lyme disease forces musician to give up his dream career with Sony after devastating symptoms leave him bedbound... http…","None","None"
"GSS","707968427584053249","63219536","Aaron","RT @gamespot: Ubisoft responds to The Division body collision issues. https://t.co/osNg0dZi2E https://t.co/xF8haO2bBx","None","United States"
"Anthrax","707968430402572292","172544123","Daniel G","Anthrax  - Only","None","Huntington Beach, California"
"FFI","707968433615446017","389730452","Mathew Dunn","@ffiprice this kinda sounds like a @BNosk14 tweet. I thought you were better than that Ffi.","None","Starkville, MS"
"Anthrax","707968458806398976","922974936","Mike Oakenshield","RT @Sublimateus: Remember Tenants ""Slam dunk"", Yellowcake, anthrax, weapons of mass destruction? These were the lies told to pressure Dem …","None"," NY & NJ "
"GSS","707968460484177920","146152051","MGS_PWN3R","RT @gamespot: We strapped @JayMewes into an HTC Vive and introduced him to GLaDOS. https://t.co/SayC9iJnKU https://t.co/0CLpQe92SB","None","Bristol, TN"
"GSS","707968462258307073","217405468","Jedi Cardet","RT @gamespot: Ubisoft responds to The Division body collision issues. https://t.co/osNg0dZi2E https://t.co/xF8haO2bBx","None","Scotland, UK."
"GSS","707968463411744768","2796642721","Icon 006","RT @gamespot: Ubisoft responds to The Division body collision issues. https://t.co/osNg0dZi2E https://t.co/xF8haO2bBx","None","New Jersey"
"Gonorrhea","707968469623394304","212266596","Rich Homie ®ye.","First being a hitch hiker with gonorrhea.","None","under your bed"
"Hepatitis A","707968479891210244","1556282646","javier","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","None"
"Chikungunya","707968491811262464","131401930","Francisco Lara U","Semana Nacional de PREVENCION de Dengue, Chikungunya y Zika, Bacalar QRoo. SESA JS1. https://t.co/CWYXlS5Mqx","None","Chetumal, QRoo, Mex."
"HUS","707968525625794562","1439049000","후훗 / フフッ","@oso_hus 그라구싶은데 못하잔음~?! 나도 니트가 되구싶다..","None","내 사랑 베니마츠@oso_hus @todo_owo"
"Shingles ","707968528226263041","212972679","NCH Homeopathy","Shingles usually occurs later in life and can be very painful. Homeopathy can clear it up fast! https://t.co/hAmOS9fy3V","None","McLean, VA"
"Hepatitis A","707968528373194752","108317765","Martitze","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","EH"
"Chikungunya","707968537021718528","65946125","Manuel Velasco","#Tapachula encabeza MVC @VelascoM_ arranque de la Jornada Nacional contra el Zika, Dengue y Chikungunya https://t.co/at9mXVoMqu","None","Chiapas"
"Chikungunya","707968542679764992","3145361815","✖️Caminante✖️","RT @SoyRockMan: Virus que han aterrorizado al mundo:

—Zika
—Chikungunya
—Dengue
—Fiebre amarilla
—Reguetoneros sin audífonos","None","None"
"Leprosy","707968553517981696","571902552","Karin Lagesen","Summary of Avanz work: leprosy might be a squirrely disease #immem11","None","Oslo, Norway"
"AIDS ","707968559247298560","1965687739","JobAlerts","Logistic Assistants at Aids Healthcare Foundation (AHF) - 4 slots https://t.co/Njokp3LCsy","None","None"
"AIDS ","707968564347547648","1965687739","JobAlerts","Data Assistants at Aids Healthcare Foundation (AHF) https://t.co/aeLuhfkyi1","None","None"
"AIDS ","707968575839940611","1965687739","JobAlerts","Laboratory Scientist/Technician at Aids Healthcare Foundation (AHF) https://t.co/8xsXNMQLId","None","None"
"Hepatitis A","707968595381362689","386785990","EduliusDeMorouzos*!","RT @ELimiPer: La misma que deja morir a enfermos de Hepatitis C por no darles su medicación 
@PLAFHC @plafhcmadrid 
#MonederoEP  https://t.…","None","A Coruña, Galiza"
"Hepatitis A","707968603627327488","2651087631","BRANDY #NoALTTIP","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None","None"
"Smallpox ","707968611940442112","2607694543","generosa","""I was .auseous ald tingly all over. I was either in love or I had smallpox."" - Woody Allen","None","None"
"Measles","707968613769043970","2153658576","Leap2Life","Toronto moms pro-vaccine rant goes viral - I call BS!!  The measles became a big deal when BIG PHARMA made $$! https://t.co/5v2EEa3AGj","None","Vancouver Island, BC, Canada"
"Hepatitis A","707968614796754945","4415819247","VIKY","RT @SobresEnB: 54.000€ a Ana Mato ¡de indemnización!....
¿Quién indemniza a sus muertos por Hepatitis C?
¿Ahora el PP no pregunta d donde s…","None"," GRAN CANARIA "
"GSS","707968620651909122","13180672","GameHounds","After Winning $60k World of Tanks Tournament, EL Gaming Says ""Our Performance was So-So"" https://t.co/4W1nVPNmXz","None","None"
"AIDS ","707968622329798656","235797676","Her Campus F and M","RT @HerCampus: Join us in supporting National Women and Girls HIV/AIDS Awareness Day by donating a tweet TODAY! https://t.co/UIl9sYx44s #NW…","None","Lancaster, PA"
"HGA","707968623265103872","3195779518","Txco Jean","RT @Rapzilla: .@Mynista, an artist instrumental in @KB_HGAs salvation, releases new music video https://t.co/CrZdrxJsOv","None","None"
"Ebola","707968628675715072","707967849009172480","UNTERBURGER","Blaming Ebola on ""Republican cuts"" to health budgets isnt accurate but it is desperate …","None","South Carolina"
"AIDS ","707968637139816448","85817683","ViiV Healthcare","RT @AIDSgov: Today! Join National Women and Girls HIV/AIDS Awareness Day conversation. https://t.co/GRq8Rpoy0Q #NWGHAAD https://t.co/SkIERV…","None","Research Triangle Park, NC "
"HUS","707968638817406976","34293421","Omrop Fytsbân","#omropfryslan FNV: ""Bern nei hûs stjoere is absurd en beskamsum"": Fakbûn FNV hat krityk op de aksjes dizze wik... https://t.co/2fVDmsE09z","None","Fryslân"
"AIDS ","707968643158544385","1534856784","Whats Your Plan","National Women &amp; Girls HIV/AIDS Awareness Day is held every year on March 10th.
In Minnesota about 25% of all HIV... https://t.co/HHafHmZsPv","None","North & Northeast Minneapolis"
"HUS","707968646350409728","1439049000","후훗 / フフッ","@R_E_4_U ㅋ ㅋㅋㄱㅋ 불타올라라 톳티!!!!!아 정말 귀엽겠네요 ㅠ","None","내 사랑 베니마츠@oso_hus @todo_owo"
"GSS","707968647784955906","313583655","■ ▪ 抜け忍 ▪ ■","RT @gamespot: Ubisoft responds to The Division body collision issues. https://t.co/osNg0dZi2E https://t.co/xF8haO2bBx","None","From Elysium City to Paris "
"AIDS ","707968650926395392","937440919","ThurstonHealth","Its Natl women &amp; #girls HIV/AIDS awareness day. Share these facts w/ a girl you care abt. https://t.co/j2X0qHprqn https://t.co/hL4AbLlVDl","None","Olympia, Washington, USA"
"AIDS ","707968664855773184","48371148","Merle","@GeorgeLuni Tu es nicht. Google sagt dir, dass du entweder Krebs oder Aids hast oder schwanger bist. :D","None","Bonn, Deutschland"
"AIDS ","707968666130890752","2755425033","Bantu Mwana","""The outrage comes from the people who are our friends. These are the white liberalist establishment, the principally colonised (1/2) AIDS","None","Pretoria, South Africa"
"CLM","707968683046518787","2708675640","Wiki La Mancha","Los Latin King cuentan con dos subgrupos en Málaga y Sevilla https://t.co/zTLObJXJZ5 #Toledo","None","wikilamancha@gmail.com"
"CLM","707968685378572291","2708675640","Wiki La Mancha","Garre:""Algunos de los que me atacan son los mismos que arrinconan a Aznar en una esquina y han hecho a perder su legado"" …","None","wikilamancha@gmail.com"
